studentID,meetingID,attendance
1711787,3477,N
1737529,8405,N
1715657,7932,Y
1714932,9189,N
1662600,6446,N
1677729,3060,N
1701512,4609,Y
1738526,2396,N
1713556,5880,N
1671325,1350,Y
1686212,5704,Y
1671516,1882,Y
1737815,1263,N
1724865,7720,Y
1745748,2069,N
1741451,3104,N
1689430,3948,Y
1737245,8304,Y
1736606,9809,N
1728645,8745,Y
1739035,9259,N
1715252,1757,Y
1727742,1871,Y
1746232,2424,N
1698328,7948,N
1652705,2285,N
1690133,1384,Y
1679928,3341,Y
1671912,5077,Y
1724575,1669,Y
1691357,6619,Y
1747121,8967,N
1705715,3771,Y
1705056,9309,N
1661880,6256,N
1670102,3213,Y
1703641,8049,N
1665924,8594,Y
1724575,4140,N
1722189,7994,N
1709519,5741,Y
1662600,7498,N
1691955,2424,Y
1731085,6081,N
1671694,5980,N
1723961,6462,N
1695848,1815,N
1729585,2867,N
1719021,8951,N
1710015,6945,N
1672879,4496,N
1729064,2330,N
1657256,2248,N
1733557,9297,N
1671214,9963,N
1726515,8223,Y
1743248,4299,Y
1675772,1390,N
1710533,3493,Y
1704732,7230,N
1677102,8033,Y
1655049,7194,N
1725418,2452,N
1696824,8311,Y
1675939,3565,N
1746935,7785,N
1653162,6629,Y
1725610,1441,Y
1670075,9173,Y
1654908,9437,N
1749988,9108,N
1697621,9149,Y
1723164,9878,Y
1748355,9066,N
1657819,9054,Y
1651311,1585,N
1725864,8547,Y
1669902,6270,N
1698990,9497,N
1715220,6462,N
1689971,9589,Y
1687603,2126,N
1691601,9963,Y
1735604,6478,N
1683799,6783,Y
1748122,8042,Y
1742056,8793,Y
1701659,3621,N
1691905,5000,Y
1678170,4854,Y
1718729,1136,Y
1652368,6496,N
1676284,7936,Y
1678272,9798,Y
1734827,8498,Y
1710344,9428,Y
1691051,4720,Y
1735172,8081,Y
1688379,3565,N
1741183,3651,N
1650657,4024,Y
1718627,1944,Y
1736276,2268,N
1690062,2670,Y
1658246,2792,Y
1723094,9169,Y
1724970,3238,N
1716242,2532,Y
1727738,6111,N
1674195,3651,N
1735412,3948,Y
1746508,6773,Y
1722799,1430,Y
1749256,7613,N
1654773,9385,Y
1715168,7693,N
1662635,2285,N
1658740,2873,Y
1734005,3917,Y
1660473,7395,Y
1676288,5522,Y
1715477,2348,N
1674822,6330,N
1716111,1258,Y
1651125,9277,N
1747205,7414,N
1719727,7443,N
1658393,3692,N
1696162,8081,Y
1706390,1224,Y
1716144,9385,N
1655172,6412,N
1675275,4799,Y
1671883,9053,Y
1674947,6753,N
1721306,8113,Y
1721614,3137,Y
1721804,7823,Y
1670128,3244,N
1730772,6496,N
1652243,5143,N
1690473,9442,Y
1714547,5513,Y
1721285,3650,N
1697216,9054,Y
1693269,3809,N
1678648,5483,Y
1707672,3843,N
1650571,3448,Y
1697715,8513,Y
1669799,6937,Y
1716911,1461,Y
1698052,6288,N
1729834,5880,N
1680764,6623,N
1680029,8761,N
1662507,2898,N
1683715,8868,N
1656178,5396,N
1695401,6029,Y
1708733,4072,N
1680441,9554,N
1736418,1136,N
1727989,7416,Y
1731470,6550,Y
1654427,4973,Y
1700927,2003,Y
1738496,5788,N
1713749,3165,N
1748274,5840,N
1670570,8184,Y
1665049,2073,Y
1710015,8340,N
1735379,9189,N
1715131,5160,N
1748207,6004,Y
1652126,2672,N
1721345,6322,N
1676882,3024,Y
1653787,2500,N
1749157,1036,N
1683606,5441,Y
1658091,2149,N
1650305,3518,Y
1690790,7074,N
1654601,5402,Y
1720840,3080,N
1722863,7170,N
1685057,5366,N
1686125,3179,Y
1666847,8830,Y
1712875,7652,Y
1745167,2338,Y
1655221,4140,Y
1682969,6331,N
1722883,7170,Y
1723595,9347,N
1685213,9048,Y
1665271,4971,Y
1679555,4496,Y
1712707,3621,N
1733600,7932,N
1670859,1527,N
1729399,2500,Y
1666196,4769,N
1660616,6603,N
1653608,5164,Y
1698537,7209,N
1682287,8049,Y
1705855,2927,Y
1735373,1461,Y
1715838,2857,N
1688937,9521,N
1723235,9811,N
1729298,7936,Y
1729599,6904,Y
1734446,6170,Y
1673510,4971,Y
1680560,5913,Y
1685841,6364,N
1667158,3826,Y
1703880,2927,N
1667608,2159,N
1736123,1224,Y
1667480,6969,N
1686657,4788,N
1665115,4609,N
1723548,8596,Y
1667126,3406,Y
1734530,5141,N
1727591,9289,Y
1673721,1804,N
1715340,9875,Y
1659000,1944,N
1728211,2745,Y
1679443,7290,N
1682732,5557,Y
1709207,5173,N
1680527,6027,Y
1741897,1535,N
1682319,4554,Y
1690899,2420,N
1654047,8271,N
1709767,6862,N
1736059,6845,Y
1698286,4113,N
1720423,9468,Y
1666069,3633,N
1678313,2533,Y
1708523,9103,N
1734630,7414,N
1664442,4333,N
1737527,5507,N
1702573,9911,Y
1676778,9166,N
1650170,9347,N
1726600,9901,Y
1701734,6139,Y
1680995,4399,Y
1669271,2878,N
1714114,8340,N
1700839,4906,Y
1661802,7623,N
1743630,6404,N
1735668,3477,N
1714591,9438,N
1662102,1072,N
1657380,6655,Y
1677399,2081,Y
1723548,6446,N
1661947,4333,N
1690009,1122,Y
1688064,1873,Y
1744158,6859,N
1663835,9937,N
1729873,2570,N
1682319,6074,Y
1724229,5276,Y
1708665,1007,N
1699561,1503,N
1664252,2216,Y
1737706,2627,N
1660071,9982,Y
1686021,4223,Y
1715838,7412,Y
1726052,1072,N
1716681,6169,Y
1686654,2072,N
1733154,6921,Y
1674494,4365,N
1685700,7048,Y
1715476,3198,Y
1709553,6074,N
1749127,9777,Y
1683675,8896,N
1708381,3615,N
1709207,5028,N
1681617,3948,N
1656808,9626,N
1695893,2867,Y
1742400,6004,N
1743391,2532,N
1727420,9537,Y
1684610,6802,N
1720575,5315,Y
1686826,6057,Y
1722543,4551,N
1672239,7718,N
1729873,6944,N
1723931,9441,Y
1678517,2184,N
1706848,9521,N
1689430,4220,Y
1703957,6452,N
1687922,8665,Y
1665696,9442,Y
1744875,3466,Y
1744607,7165,N
1657351,6646,Y
1678800,2348,N
1684376,7941,N
1705749,7693,N
1688034,8738,Y
1661669,2003,Y
1715750,3961,N
1684485,3057,N
1717153,3611,Y
1678622,9229,Y
1703851,7189,N
1722886,6492,N
1688009,4352,N
1725840,3014,Y
1724527,4586,N
1706717,2285,Y
1695661,2365,Y
1664692,4720,N
1705493,1441,N
1669238,4226,N
1692576,8995,N
1744677,3809,N
1674283,2176,N
1655867,5492,Y
1748975,5200,N
1666515,3881,N
1673627,8304,N
1713045,8132,Y
1695588,1535,N
1729024,8949,Y
1685739,9798,Y
1749422,9468,Y
1717779,7348,Y
1716176,3319,Y
1716407,1052,Y
1727071,6666,N
1681334,3608,N
1688034,3473,Y
1676383,2184,N
1661345,4113,N
1659024,5741,Y
1731582,8830,N
1692465,7941,Y
1663738,9103,Y
1661752,4649,Y
1658894,9771,N
1742506,7464,Y
1716990,5486,N
1660897,4299,Y
1684206,2485,N
1676869,6435,Y
1652445,5198,N
1661355,8441,N
1663564,6364,N
1672848,7912,Y
1739510,1069,N
1729470,5835,N
1716357,9259,N
1689534,3942,N
1741581,2664,N
1650049,3644,Y
1708248,6257,N
1691181,1237,N
1729834,9982,Y
1730099,7770,N
1719365,9295,N
1697115,3492,N
1712385,8951,Y
1696313,3060,Y
1674867,1216,Y
1740916,8081,Y
1709350,1483,Y
1726450,1216,Y
1721345,3094,Y
1703273,3111,N
1749610,5959,N
1719574,5143,Y
1699259,1803,N
1673668,2017,Y
1691243,9309,Y
1666737,1803,Y
1696825,9101,N
1728972,4725,Y
1702932,4825,N
1745532,8676,Y
1689973,7971,N
1723024,3067,N
1745433,1039,Y
1661916,4173,Y
1748472,1944,Y
1725179,8319,Y
1702774,1283,Y
1667645,5704,Y
1714373,7236,N
1684399,2408,N
1687039,1136,N
1681660,5262,Y
1690237,2081,Y
1653163,3914,Y
1711373,8672,Y
1681332,9895,N
1668009,3608,N
1672369,7994,Y
1748704,3611,N
1653337,1981,N
1696475,3341,N
1717066,6881,Y
1666822,9901,Y
1736336,3111,Y
1702346,8256,N
1707781,1729,Y
1712878,1834,N
1749504,3914,N
1682319,3514,Y
1676131,2891,Y
1652302,2106,Y
1698642,5642,Y
1725931,3822,N
1713736,1430,Y
1682982,8303,Y
1744261,8562,Y
1664246,4091,Y
1721465,2474,N
1698915,7170,N
1664507,2873,Y
1686299,6753,Y
1704897,8526,N
1729787,3880,Y
1670267,6257,Y
1727437,6079,N
1730189,2816,Y
1654755,5004,Y
1713734,9053,Y
1725103,4207,N
1666994,4338,N
1679789,7400,N
1749677,5250,Y
1731817,7941,Y
1721593,1669,Y
1674827,6783,N
1731569,4333,N
1704702,3238,Y
1733306,5830,Y
1726492,1917,Y
1749715,6110,N
1699826,6252,Y
1673450,7366,Y
1699176,1998,N
1720326,1967,Y
1718353,8377,N
1748908,2852,N
1744886,3204,Y
1741906,8706,N
1677895,3330,Y
1685877,6496,Y
1691486,6106,N
1722864,3905,N
1651377,7258,Y
1705304,2017,Y
1720423,7312,N
1721925,7802,N
1653787,3341,Y
1697489,8441,Y
1712638,1064,N
1720726,9115,Y
1702551,2248,N
1701502,6254,Y
1697022,7737,Y
1683115,4904,Y
1700985,4772,N
1727637,2088,Y
1663737,8381,Y
1749387,8842,Y
1726834,4399,N
1737237,3082,Y
1717753,3529,Y
1664046,6753,N
1688179,6492,N
1658865,2169,N
1703304,8225,Y
1685464,3752,N
1740323,1762,Y
1694530,7209,N
1742783,1216,N
1743481,2000,Y
1663304,5404,Y
1746044,8256,N
1710581,1871,N
1744693,5445,N
1712535,2485,N
1663835,4906,N
1712463,9271,N
1721929,2069,N
1651415,8184,N
1683448,9264,N
1702442,5331,N
1689560,4499,N
1709459,2429,Y
1689644,7897,N
1718487,5566,N
1741616,9108,Y
1741110,2254,Y
1710581,6636,Y
1715375,8896,Y
1698484,2184,Y
1650153,7561,N
1743929,5340,N
1720794,9271,Y
1663564,7061,Y
1711727,5628,N
1653649,6952,Y
1661932,4113,Y
1686805,8223,N
1717954,3491,N
1679217,7817,N
1685290,3752,N
1665270,5507,N
1682256,7506,N
1680235,1086,N
1703253,4718,N
1710147,7277,N
1741880,5987,N
1700044,4145,Y
1669189,7610,N
1723706,5944,N
1667782,3880,Y
1719584,9378,Y
1713879,6724,N
1728834,4145,N
1708040,5012,N
1701486,2770,N
1680093,8318,Y
1714660,8596,Y
1684656,8096,Y
1733602,2449,N
1683438,1258,Y
1681206,3258,N
1737434,6143,Y
1721514,5574,Y
1728448,9933,N
1699106,2383,N
1746391,9442,N
1694384,6203,N
1660110,9328,Y
1653704,3111,N
1713247,9407,N
1688243,5861,N
1725411,8316,N
1713913,2816,N
1661914,7209,N
1703598,1709,Y
1653416,2571,Y
1663133,5785,Y
1719945,9054,N
1705921,3472,Y
1714402,3788,N
1691067,8011,Y
1694322,2073,N
1727314,1762,N
1734814,9911,N
1725008,8896,Y
1700256,3618,Y
1667996,8931,N
1686043,6672,Y
1660284,1527,Y
1687464,3927,Y
1744356,3014,N
1708540,3473,N
1689685,2009,Y
1727857,9987,N
1687123,5105,N
1657223,7124,Y
1667059,1039,Y
1705786,7948,Y
1715311,4140,Y
1688567,6125,N
1741763,1392,Y
1690011,3067,Y
1651447,8623,Y
1716889,8405,N
1704978,1851,Y
1683663,8415,N
1704911,2169,Y
1685984,3845,N
1689036,5773,N
1672439,7958,Y
1707672,8127,N
1656178,1430,N
1675040,2779,N
1703262,9658,N
1686365,1729,N
1679573,7061,Y
1747717,6781,Y
1651589,8049,Y
1729099,3097,N
1665007,8127,Y
1724907,5604,N
1713161,3466,N
1671819,4220,N
1663907,1595,N
1746555,6629,Y
1736560,6551,N
1708948,6325,Y
1697468,8761,Y
1678450,7303,Y
1720255,1042,N
1678313,3165,N
1689130,7219,Y
1671641,5721,Y
1680722,9589,Y
1656918,6973,N
1747319,2169,N
1665367,5788,Y
1677511,1473,Y
1663547,8081,Y
1716474,4366,Y
1686718,1574,Y
1661121,8042,N
1738359,2792,N
1654598,6583,Y
1736668,1851,N
1673630,7270,N
1738603,4586,N
1709995,2533,Y
1687424,5730,Y
1744440,9418,Y
1689437,4648,Y
1749058,1585,N
1711236,9965,N
1715477,8067,Y
1659902,5987,Y
1715130,2348,Y
1669687,1392,N
1693228,5604,N
1707241,5830,N
1653712,5963,N
1690068,8553,N
1677163,7363,N
1681404,1248,N
1695305,6129,Y
1684920,6724,Y
1748361,8578,N
1741397,2627,N
1743402,3255,Y
1683663,2232,Y
1685816,4453,N
1659544,2072,Y
1722029,8012,N
1672771,7194,N
1702086,8271,N
1707245,7658,N
1741825,8042,Y
1740094,9421,Y
1686282,1008,Y
1685687,2639,N
1667037,9357,N
1732468,9563,N
1714580,7270,Y
1707190,1465,N
1718030,4299,N
1721249,1465,Y
1695186,7656,Y
1682319,3648,N
1677651,5923,N
1656049,6768,Y
1690167,7194,N
1687221,8594,N
1703663,7348,N
1731148,4173,N
1690899,1815,Y
1748975,5469,Y
1682594,6079,N
1701214,4299,N
1713572,1390,N
1695156,3492,N
1739448,1503,Y
1697500,2779,N
1737640,7963,N
1741857,4085,Y
1713747,5262,N
1735588,2268,N
1738855,2867,Y
1711381,6322,N
1703829,6106,Y
1711543,8859,N
1692051,2191,Y
1702075,1850,N
1661773,9670,N
1704828,8718,N
1670101,9119,Y
1731396,9357,N
1731064,2898,N
1685590,5166,Y
1663203,9490,Y
1727474,9965,Y
1684491,7675,Y
1694698,7312,N
1718350,8676,N
1693157,1473,N
1650657,7395,N
1748975,6400,N
1693236,2204,Y
1658121,5250,N
1729493,7971,N
1730895,8340,N
1746508,9875,N
1656494,2608,N
1676211,3341,N
1667976,9626,Y
1720192,2792,N
1699798,8502,Y
1701901,7074,Y
1741359,9643,N
1701709,8386,N
1700451,9262,Y
1670042,7048,Y
1737915,1042,N
1715337,2348,N
1731924,1283,N
1683170,3057,N
1699438,2485,Y
1731858,3233,N
1716802,1862,N
1658177,3094,Y
1713596,9677,Y
1676986,6511,N
1698352,5283,Y
1684046,9783,N
1650808,5012,N
1681974,7258,N
1697493,6450,Y
1671497,5445,Y
1665122,1072,Y
1713161,6079,Y
1672827,7932,N
1667327,6432,N
1697032,3976,N
1656039,6603,N
1724307,9438,N
1678546,9271,Y
1733399,2285,N
1704044,6432,N
1679869,6820,Y
1659602,3792,Y
1660453,5835,N
1727030,6292,N
1716743,5486,Y
1670748,4769,Y
1653508,2191,Y
1658840,9271,N
1737998,6462,Y
1723890,5396,Y
1729101,2129,N
1651397,5830,N
1650525,6768,Y
1738261,4609,N
1690532,8377,Y
1718868,1724,N
1664049,1106,Y
1659273,4942,Y
1667909,6462,Y
1660035,9166,N
1662606,9933,N
1654763,5340,N
1665246,3330,Y
1651555,2009,Y
1745349,7395,N
1715362,2483,Y
1729199,5104,Y
1675704,3472,N
1664841,4815,Y
1670622,9677,Y
1674891,5533,N
1726022,1249,Y
1663907,5367,Y
1677106,3422,N
1749386,5262,Y
1692825,2916,N
1680916,1839,N
1679798,5469,Y
1692263,6004,Y
1681118,1815,N
1658185,2452,N
1680240,9504,Y
1746375,5283,N
1691925,2191,Y
1743996,3623,N
1697469,2627,N
1657426,7366,N
1732483,1866,Y
1744693,4588,N
1664698,8967,Y
1654602,3689,N
1676397,8738,N
1743353,5997,N
1746962,5000,N
1715659,3881,Y
1705834,8363,Y
1663979,1379,Y
1696059,2058,Y
1658396,5997,N
1672654,4712,Y
1720192,4780,N
1732435,1595,N
1700310,4817,Y
1738051,7747,N
1717321,2126,N
1734761,6945,N
1650913,1493,N
1702191,2932,Y
1726180,9911,N
1698197,8042,Y
1720528,5845,Y
1710709,6583,Y
1739491,5604,Y
1700179,1789,N
1691313,4220,N
1735405,9783,N
1729322,5366,N
1683111,7948,N
1686299,8969,Y
1745246,3013,N
1726598,3754,Y
1740910,9421,N
1748566,6111,Y
1727483,8128,Y
1650525,3942,N
1719177,9053,Y
1705358,7970,N
1689642,3435,N
1719876,8067,N
1695921,6969,Y
1653449,4085,N
1707911,2248,N
1690167,8594,Y
1715794,3244,Y
1678653,2550,N
1724266,3080,N
1721222,4414,N
1685989,8237,Y
1660841,2639,Y
1650954,7903,Y
1722164,9048,N
1749978,1249,Y
1748499,1867,Y
1695917,8381,N
1722458,8868,Y
1677374,1601,N
1665949,6034,N
1671366,6446,Y
1678215,9295,Y
1694546,7124,N
1658678,1008,Y
1697905,1730,N
1749894,3637,N
1706001,5089,Y
1687392,8096,N
1653789,4725,N
1667960,2867,Y
1684091,8811,Y
1749157,2964,N
1694892,5551,Y
1669340,4321,Y
1733590,1867,Y
1700562,5004,Y
1704044,4942,Y
1685113,8311,N
1689399,3843,N
1728941,4554,Y
1722638,1258,Y
1683215,9271,Y
1697350,2081,N
1654539,9530,Y
1747173,9026,Y
1708560,3727,Y
1711121,6782,N
1675936,6135,Y
1658381,4226,N
1692508,1669,Y
1722412,8695,Y
1706704,5007,Y
1683926,4338,N
1679345,4072,N
1730379,8842,Y
1717146,6081,Y
1728352,2106,N
1745532,7802,Y
1684813,9238,N
1748790,5652,Y
1677729,3615,Y
1708250,1237,N
1653252,5790,Y
1708407,6170,Y
1716802,4854,N
1748678,5522,Y
1743093,3070,N
1703396,8672,N
1708607,5250,N
1672412,3809,Y
1659602,8304,Y
1725684,3213,Y
1660139,5785,Y
1719876,7270,N
1745439,9945,N
1701460,7947,Y
1687515,8271,Y
1683747,2639,N
1736814,8404,Y
1666769,2891,N
1743012,8896,Y
1694468,6937,N
1690602,3565,N
1740622,9744,N
1697118,7737,Y
1713223,9810,Y
1709431,1597,Y
1715047,6256,Y
1670767,6753,N
1673562,4395,N
1729614,1666,Y
1667604,6904,N
1650760,5211,N
1717753,6655,Y
1676252,9079,N
1693625,2449,Y
1683610,1540,Y
1689765,4499,N
1735818,3137,N
1657207,4554,Y
1669207,5507,Y
1653048,2000,Y
1687300,2123,N
1672173,3431,N
1717296,2017,Y
1690243,3659,N
1687851,9223,N
1705773,8882,N
1693903,3045,Y
1696817,1059,N
1650643,3078,N
1685436,5000,N
1704405,6331,N
1748790,4799,Y
1728742,1136,Y
1737543,8223,Y
1749422,9911,N
1692243,3155,N
1742410,3491,N
1746850,5604,Y
1730246,5642,Y
1679473,2964,N
1682703,8271,N
1691432,3392,N
1723197,4693,N
1665744,5422,Y
1732345,9537,N
1669210,5521,N
1671153,3014,Y
1660715,2073,N
1663521,3603,Y
1652471,3650,N
1689339,6704,N
1681649,7817,Y
1701901,7518,N
1671694,6666,N
1678150,7412,N
1729762,6330,Y
1745390,6845,N
1702463,3644,N
1680965,9903,N
1737579,5561,N
1739359,3937,Y
1708736,3179,Y
1681613,1069,Y
1717984,4749,Y
1655770,1500,Y
1690194,1783,Y
1653188,8620,Y
1677148,8340,Y
1735567,8744,N
1698299,1483,N
1715657,3843,Y
1650105,6806,N
1654441,2347,Y
1742544,1522,Y
1666296,3341,N
1740405,8128,N
1721923,8536,N
1662149,8311,N
1689571,7400,N
1720213,2000,Y
1711221,6074,N
1680394,5913,Y
1678266,8868,N
1683541,7498,N
1710648,3633,Y
1675397,2806,Y
1697115,4780,N
1735027,2446,N
1716221,6015,Y
1733639,9393,Y
1663976,4780,Y
1734182,8718,Y
1722963,3788,Y
1662071,2714,Y
1671493,8856,N
1749049,8176,N
1719167,3843,Y
1703265,3771,N
1724198,3843,N
1678568,7523,Y
1737616,6250,Y
1667438,8304,N
1650689,3512,Y
1716234,2073,N
1668678,3060,Y
1725661,1238,Y
1662071,3094,N
1739605,5379,Y
1675938,5396,N
1696899,2072,Y
1708137,2803,N
1730731,9437,Y
1678237,5652,N
1724750,7565,Y
1748876,8950,N
1667136,5262,N
1708555,6629,N
1688064,2932,N
1714591,9438,N
1720337,8648,N
1682709,5730,N
1697028,6937,N
1695800,6921,N
1678765,8695,N
1716086,5923,N
1656558,5492,Y
1698864,7523,Y
1683868,4072,Y
1715730,1917,N
1693776,9777,N
1703907,3826,N
1651397,9922,Y
1717189,7048,Y
1737193,9149,Y
1732287,2173,Y
1680143,3962,N
1674867,5105,N
1728990,6125,N
1684254,3900,N
1680921,6205,N
1683845,8033,Y
1727743,9790,N
1671522,8303,N
1745545,2670,Y
1740550,8623,Y
1661969,3473,Y
1670782,7219,Y
1693839,9670,N
1684567,6259,Y
1676433,1486,N
1721793,3013,N
1670729,6655,Y
1672499,6322,N
1732537,6948,Y
1657050,9264,N
1664692,7165,N
1733705,5160,Y
1702676,1059,N
1706257,2072,Y
1736511,1597,Y
1659267,8381,Y
1673600,7348,N
1661145,2947,Y
1736544,7947,Y
1728155,6292,Y
1724467,6029,N
1676273,3180,Y
1673581,2858,N
1681382,2927,N
1740879,9246,N
1690317,7393,Y
1738696,8811,Y
1706028,3227,N
1699578,9173,N
1695937,7565,Y
1705297,4947,Y
1710052,5501,N
1740249,5000,N
1743494,3477,N
1737560,5742,N
1744677,1350,Y
1670156,6551,Y
1748621,2733,N
1718586,7518,Y
1739871,9181,N
1708895,1709,Y
1697697,8859,N
1749062,8745,N
1702086,8256,Y
1661864,7506,N
1697118,6450,N
1686518,7484,Y
1670500,4072,N
1736092,6421,Y
1655888,9911,N
1699603,8158,N
1697783,6655,N
1650253,2745,N
1704841,8967,N
1733135,4024,Y
1667631,4395,Y
1678150,2483,Y
1674143,9963,N
1742708,3389,N
1734239,3472,Y
1723931,6583,Y
1662560,3637,N
1720306,2873,Y
1745390,1789,N
1681694,5211,Y
1747161,1430,Y
1707362,9626,Y
1716839,7443,N
1682079,3776,N
1694038,4947,Y
1678546,8856,Y
1690926,7936,N
1672958,5283,N
1736418,8498,Y
1744611,5501,Y
1698633,8565,N
1725221,9878,N
1690218,6779,Y
1741533,6773,N
1738695,8404,Y
1710500,3063,N
1672915,5642,Y
1727986,7722,N
1716851,3644,N
1657908,3253,Y
1734300,4648,Y
1739541,9922,Y
1725167,1778,N
1710457,7745,N
1747529,6769,Y
1690679,9246,Y
1738429,5721,Y
1728048,1793,N
1721026,7941,Y
1717526,8620,Y
1677261,2406,N
1666216,5379,Y
1714818,6421,Y
1727890,3244,Y
1721923,6678,Y
1678275,3341,N
1727234,1718,Y
1698052,9115,Y
1672251,1486,Y
1711256,5173,Y
1709965,6802,N
1686074,9372,Y
1692190,2947,N
1672925,8015,N
1651471,9866,N
1668256,1249,N
1702834,3309,N
1687486,3754,N
1659955,5846,Y
1692431,2927,Y
1743115,1866,Y
1678864,5443,N
1721998,3692,N
1709198,8958,N
1725172,1666,N
1658246,2803,Y
1669598,4712,Y
1676810,5741,N
1710980,6322,Y
1674771,8745,N
1724822,9589,Y
1701048,5913,Y
1675762,3491,N
1716578,3024,Y
1653768,2900,N
1686981,1224,N
1684638,4082,Y
1695906,4720,N
1680671,8156,Y
1749058,2338,Y
1686569,1258,N
1702909,3651,N
1663586,8578,Y
1702488,8340,Y
1725864,6869,N
1736285,7941,N
1672112,7623,N
1655943,8882,Y
1690810,6623,N
1698256,9378,Y
1743038,7303,N
1720409,2570,N
1650768,6435,N
1671472,5077,Y
1680798,6945,Y
1730212,2396,Y
1706669,4815,Y
1704859,9119,Y
1677899,7464,Y
1712059,6603,N
1657351,5651,Y
1737629,3350,N
1670586,8896,N
1698258,1278,N
1653720,7745,N
1737422,5486,N
1670030,1739,Y
1695527,7321,N
1653048,3844,N
1729068,6322,N
1704604,6169,N
1705536,6421,Y
1686433,5923,N
1712045,1718,Y
1651052,6065,N
1657040,9945,N
1734505,8565,Y
1703372,8200,N
1711529,3662,N
1684695,9297,Y
1720502,8706,Y
1705956,1527,N
1674544,5959,N
1667840,5283,N
1659353,3389,Y
1698663,4453,N
1729076,1493,N
1715963,3258,Y
1688499,4113,Y
1734395,1793,N
1743861,4220,N
1675579,5798,Y
1667909,2180,N
1714965,1212,Y
1687405,4815,N
1700610,4904,Y
1745970,9948,Y
1730242,4179,Y
1671256,2169,N
1733852,3258,N
1663800,7745,N
1738383,1568,Y
1665242,6950,N
1650953,8967,N
1663869,2017,N
1688470,3573,N
1673987,6496,N
1690112,9328,Y
1709203,9783,Y
1723383,9757,N
1736801,7613,Y
1653337,9352,Y
1712773,2332,N
1694701,5845,Y
1739626,9230,N
1749506,9407,N
1727407,6937,Y
1665949,7194,N
1664011,9945,N
1720837,3776,Y
1662635,1793,N
1694724,8706,Y
1746075,3866,Y
1696321,9948,Y
1715159,2348,N
1718215,4291,Y
1652973,6450,N
1681725,2432,Y
1662452,9101,Y
1678707,2330,N
1673645,8386,Y
1669139,7518,N
1722924,5773,Y
1708368,5845,Y
1710866,4609,Y
1740504,3917,Y
1719894,3792,Y
1728742,4499,Y
1673045,2129,N
1691818,9644,N
1668272,5465,Y
1696326,3519,Y
1661062,7312,Y
1713747,9108,N
1710980,3389,Y
1686671,7324,N
1713021,2853,N
1655943,6325,Y
1655503,1729,N
1694701,3914,Y
1718324,5366,Y
1657509,7652,N
1706569,5018,N
1741358,6881,N
1731694,5628,Y
1735948,5557,N
1732333,1486,N
1686846,3472,N
1673246,1379,N
1694698,9521,Y
1734452,6724,Y
1745266,6937,N
1695205,7912,N
1691995,2296,Y
1670347,6259,Y
1658741,6915,N
1696281,3942,Y
1670427,4274,N
1659384,7057,N
1739626,4499,N
1659754,4611,N
1670347,9499,Y
1660839,2000,N
1679593,2639,Y
1714901,6904,Y
1737220,4220,Y
1651168,7613,Y
1749018,4712,Y
1717179,9895,Y
1664059,2088,Y
1710839,9626,Y
1691867,8744,N
1660611,6550,Y
1690237,8113,Y
1661914,6739,N
1748673,3170,Y
1701487,3057,N
1722638,3905,Y
1666226,9407,Y
1706723,6727,N
1669839,4321,N
1660787,3976,N
1719922,6914,Y
1749528,2268,Y
1748137,8856,N
1665958,5178,N
1700790,5445,Y
1662677,4415,N
1727957,8718,N
1670094,7737,N
1720241,1709,N
1737806,8465,Y
1710129,7971,Y
1682517,3659,Y
1667902,5443,N
1715047,7652,N
1742992,5139,Y
1718170,9903,N
1667604,6478,N
1731785,3258,N
1672412,2640,N
1694007,2947,Y
1670092,8882,N
1722150,3204,N
1748359,9048,Y
1737791,9433,N
1663618,1850,N
1734588,4173,Y
1741788,3350,Y
1696255,4145,N
1744553,6310,N
1665403,7258,Y
1719733,9053,N
1692844,4399,Y
1743864,5790,N
1735234,6120,Y
1678120,6057,N
1670962,3245,N
1667074,3692,Y
1723949,3493,N
1687147,2792,N
1666181,9790,Y
1677185,3615,Y
1705211,6727,N
1715797,6646,N
1683552,4072,Y
1650827,4749,Y
1685063,5012,N
1716897,8792,Y
1729564,8951,N
1678436,7770,N
1724229,3253,Y
1660931,4333,Y
1673661,8771,Y
1709418,7947,N
1692431,3013,Y
1716813,6169,N
1702423,1377,Y
1716374,8871,N
1696334,4551,N
1705602,8318,Y
1667805,3350,N
1665744,1729,Y
1704247,1106,Y
1710056,1493,Y
1668293,9166,N
1701226,5652,N
1670079,4281,N
1684695,8713,N
1680250,9048,N
1665148,6027,Y
1721804,7588,N
1661083,2108,N
1741913,3491,Y
1692407,7189,Y
1690327,1804,Y
1663933,6057,Y
1693937,5642,N
1666208,9883,Y
1671891,6665,N
1736712,6253,N
1683411,9026,N
1679317,3880,N
1720409,1778,Y
1690035,1796,Y
1661564,8049,N
1705469,4042,Y
1693834,5340,N
1660775,8067,Y
1711482,9504,Y
1677835,3213,N
1708564,1724,N
1706951,9744,N
1683448,9048,N
1719108,5651,N
1671114,5125,N
1721835,8239,N
1707624,8539,Y
1741355,6550,Y
1746056,3473,N
1677673,6015,N
1694255,8377,Y
1661350,5507,Y
1673821,2058,N
1713419,6288,N
1700075,2550,N
1665638,2170,Y
1692733,5846,Y
1729341,3962,Y
1666824,6583,Y
1684898,2338,Y
1678135,8958,N
1719015,6973,Y
1742080,9644,Y
1651198,1762,Y
1659212,7400,Y
1656035,1059,Y
