studentID,meetingID,attendance
1747045,2939,Y
1717302,2167,N
1700655,8607,Y
1736690,1811,Y
1707296,8841,N
1669503,2797,N
1742686,2844,Y
1696293,2946,N
1739432,7159,Y
1708871,8160,Y
1748313,2702,N
1684915,4764,N
1666607,7896,N
1724470,1118,Y
1744193,3717,N
1741095,9219,N
1740146,5633,Y
1714450,4292,N
1718099,1272,Y
1653435,5284,N
1718184,8373,Y
1666656,6451,Y
1747512,4630,N
1654085,3095,Y
1712373,1952,N
1736898,8219,N
1713289,1296,N
1729587,8806,Y
1714112,4133,N
1653803,2911,N
1688084,7475,Y
1656123,6438,N
1695345,4330,N
1742475,6536,Y
1706268,4731,Y
1662056,7489,N
1726006,8364,Y
1690746,1683,N
1688981,1803,N
1713369,9651,N
1682707,8174,N
1722859,2321,Y
1655524,7921,N
1735323,6945,Y
1737358,5057,Y
1666384,3718,N
1748508,5046,Y
1668175,9015,Y
1685111,7431,Y
1728128,2530,Y
1728403,9357,Y
1748554,7836,N
1722697,5250,N
1673809,1112,Y
1672626,8276,Y
1652517,6510,Y
1714351,8965,Y
1690629,3365,N
1749204,9889,Y
1656258,3902,Y
1659756,6438,N
1714457,5621,Y
1719211,1183,Y
1691192,9489,Y
1663909,5223,Y
1715687,5784,N
1703453,2946,N
1650685,6436,N
1702567,3744,N
1734135,3422,Y
1673633,2619,Y
1712204,2693,Y
1664484,4155,N
1676817,4607,Y
1675940,7686,N
1730788,8557,N
1716877,4715,Y
1746926,4680,N
1702470,4068,N
1738398,1843,Y
1651330,8654,N
1712913,4291,Y
1728965,5498,N
1683708,2083,Y
1729178,2123,Y
1690523,8853,Y
1746287,1739,N
1698200,3852,N
1719832,4134,Y
1689885,7822,N
1688060,3538,N
1710480,6391,N
1730016,2860,N
1681204,6425,Y
1711754,4784,Y
1674636,8913,Y
1668229,9181,N
1677400,7952,N
1676499,4193,N
1680855,1008,N
1725246,4433,Y
1677389,2939,N
1651195,6121,N
1724661,3275,Y
1666832,3659,Y
1717820,7109,N
1687693,5755,Y
1664400,1296,Y
1668602,8960,N
1671686,4796,Y
1743979,1178,Y
1699058,7280,Y
1660406,5353,N
1665325,5801,N
1739892,1057,N
1695802,5449,Y
1709583,3733,N
1740239,6408,Y
1745024,9252,Y
1661666,8476,N
1675940,2307,Y
1656509,7526,Y
1670751,7228,N
1724578,2824,Y
1737805,1178,N
1718881,4872,Y
1733305,3435,N
1656169,1178,Y
1668540,2696,N
1706929,6567,Y
1744349,4386,Y
1660177,1972,N
1685398,7010,N
1688421,5170,N
1667968,4930,N
1673028,1566,Y
1741671,9585,Y
1682450,5499,N
1730304,2689,Y
1717993,1511,N
1651862,3376,N
1745814,2516,Y
1736441,6330,N
1686818,7571,N
1692376,7535,Y
1684769,3827,N
1670155,5040,Y
1718074,5372,N
1715318,8968,Y
1720585,7677,Y
1736376,3190,N
1724446,2953,N
1721832,7277,N
1685451,2082,Y
1657257,6049,Y
1664498,1624,N
1666016,8501,Y
1711392,1282,Y
1656298,2824,N
1652496,3498,N
1661010,8975,Y
1745209,6088,Y
1686355,5631,N
1685344,7184,Y
1683662,8176,N
1660776,4526,N
1650675,2693,Y
1702293,9585,Y
1700396,2432,N
1709003,5291,Y
1728202,3963,Y
1653509,6131,N
1704532,8798,N
1652858,5818,N
1661334,1575,N
1706523,9686,N
1674876,3645,Y
1742932,3588,N
1723867,6345,N
1674572,4422,Y
1657557,2946,Y
1718811,9988,N
1745706,5745,Y
1705978,1439,N
1709332,9677,N
1718243,3786,Y
1673991,9208,Y
1734490,6834,N
1748922,4736,Y
1692768,2618,N
1685666,3064,Y
1718195,7010,N
1686092,6451,N
1657845,7836,Y
1689931,3582,Y
1655315,1097,N
1749365,2176,N
1671908,2655,Y
1672905,2902,N
1708326,3435,Y
1738196,9678,N
1696694,3588,Y
1729038,7639,N
1661981,4175,N
1705724,4931,Y
1711974,9163,N
1738664,5483,N
1716408,8867,Y
1706035,3944,N
1745566,7921,Y
1742898,6629,Y
1689840,1952,N
1697198,5229,Y
1688464,9623,Y
1719635,7091,N
1674876,2863,N
1720475,6580,Y
1697845,7277,Y
1680353,7991,N
1747212,5681,N
1737272,5086,Y
1656908,4270,N
1702493,9132,N
1718607,6582,N
1660509,9959,N
1706727,9589,Y
1654203,5419,Y
1729587,3965,N
1696779,7415,Y
1677708,8624,N
1736127,2335,Y
1675377,4155,N
1678207,8293,Y
1703812,6510,Y
1681573,3515,N
1692270,2196,Y
1696179,2205,N
1650542,4435,N
1672911,6557,Y
1709016,9689,N
1709609,6166,N
1736976,6503,Y
1660238,4671,N
1721115,4405,Y
1720449,8654,Y
1703301,5989,Y
1714095,4359,Y
1704461,1906,Y
1670512,4765,N
1689531,6597,Y
1662216,4906,Y
1736284,7549,N
1726838,9666,N
1718790,4025,Y
1701916,2317,Y
1743309,7652,Y
1747632,2138,N
1699449,6049,Y
1717527,1322,Y
1700367,7405,N
1690393,6663,Y
1710747,8048,Y
1664523,8624,Y
1713012,7437,Y
1731020,8432,N
1715531,3355,N
1706485,5057,N
1736774,3498,Y
1662535,7402,Y
1700818,9811,Y
1664183,8125,N
1708197,4543,Y
1689571,2114,N
1661960,4826,N
1732889,7190,Y
1728711,1006,Y
1718043,1097,N
1670228,4410,N
1689836,8276,N
1726478,2365,Y
1724010,7704,N
1713161,6789,Y
1735043,6077,Y
1706233,9182,N
1690271,1115,N
1672933,3171,N
1674598,3574,Y
1654344,8974,N
1747027,9594,N
1709453,3538,Y
1726061,6939,Y
1728760,6233,Y
1690584,3184,Y
1685950,2293,N
1722497,6890,N
1654715,6109,N
1688753,6834,Y
1692654,6791,Y
1701092,3198,Y
1686314,9440,N
1658692,9585,N
1704185,6230,Y
1717691,2953,Y
1695372,6306,Y
1726712,8278,Y
1696075,8381,Y
1691231,7921,N
1679790,1685,Y
1713298,2564,Y
1695063,5819,Y
1741836,3531,N
1749774,2811,Y
1725464,7535,Y
1674000,4160,N
1739875,5149,N
1667377,2089,N
1718073,4934,N
1687220,4736,N
1693479,7697,N
1747483,4634,N
1668366,4826,Y
1651143,4463,N
1665307,2576,N
1714217,6859,N
1664433,2539,N
1671790,4241,N
1696596,4998,N
1700346,5275,N
1655685,7280,Y
1730185,1006,N
1703236,2870,N
1669086,5375,N
1706684,4656,N
1677006,6431,N
1733190,2138,Y
1746353,6998,N
1731358,6901,N
1705706,5611,N
1714188,5229,N
1651681,7386,N
1714375,7506,N
1673903,4568,N
1733191,9811,N
1726703,6582,Y
1741546,9182,Y
1723223,8174,N
1732646,6365,N
1735114,2022,Y
1692133,3095,Y
1718141,9218,Y
1716249,4386,Y
1677527,5501,N
1747215,9624,Y
1707094,1326,Y
1659265,6436,Y
1698305,4435,N
1732205,8481,N
1707605,4178,N
1740774,8373,N
1653749,3087,N
1727411,3538,N
1709441,3849,N
1749128,1272,N
1662553,9328,N
1714821,4433,N
1707748,8037,N
1714188,2576,Y
1711126,4931,Y
1729152,6228,Y
1748071,1979,Y
1663189,6260,N
1683054,5371,Y
1726786,7082,N
1670761,6782,N
1710244,2826,N
1684229,8278,N
1725740,9996,N
1741264,4435,Y
1744990,3184,N
1689531,6229,N
1699635,6391,Y
1723639,6597,Y
1680664,1603,Y
1666748,7526,N
1678629,4435,Y
1691019,7639,Y
1657472,4840,N
1704111,9826,Y
1661249,9762,Y
1748131,9502,N
1678427,7531,N
1662036,8624,Y
1718878,7822,Y
1719965,9015,N
1731673,6438,Y
1726712,7846,Y
1716425,1257,N
1693766,3944,Y
1668285,2749,Y
1679047,5449,Y
1707858,8427,N
1726889,8253,Y
1670080,7014,Y
1674285,5294,N
1702409,1511,N
1736552,8415,N
1659658,5867,Y
1659807,4058,N
1669958,9362,N
1727611,6451,Y
1686136,6365,N
1666247,9152,N
1684165,9766,Y
1702097,1511,N
1743429,5945,Y
1692176,4270,Y
1652670,9988,Y
1672021,8670,N
1659349,1803,Y
1662272,4000,Y
1665394,6137,Y
1663627,1322,Y
1740322,2442,Y
1667138,3121,N
1700342,6459,Y
1703694,4155,N
1659713,8830,N
1717885,9556,N
1739212,5439,N
1718737,4380,Y
1670751,9636,N
1704142,6760,Y
1673991,5040,Y
1677368,4133,N
1742099,9295,N
1667112,1396,N
1674165,3021,N
1725582,5448,Y
1659303,8450,Y
1689761,3175,N
1741742,4930,Y
1662415,1972,Y
1719728,3717,Y
1727683,3023,Y
1679139,3435,Y
1717534,9207,Y
1739194,8408,Y
1710702,9862,N
1705605,1953,Y
1730176,3342,N
1682669,3139,Y
1733951,1178,Y
1655906,9990,N
1665057,4993,Y
1747499,3477,Y
1718727,1788,N
1737791,9657,N
1707580,2913,N
1651889,4330,Y
1687208,4482,Y
1663704,6479,Y
1720017,2365,Y
1695701,7303,N
1739683,7549,N
1748694,8034,N
1694855,9362,Y
1673691,9862,N
1715531,7415,N
1701544,6345,Y
1749979,6487,Y
1654547,6278,Y
1657472,6355,N
1730004,8408,Y
1692348,6433,Y
1673209,4133,N
1679174,1318,Y
1739676,8965,Y
1681997,9357,Y
1651793,7777,Y
1747773,6977,N
1742976,7091,Y
1728590,8960,N
1653536,5818,N
1677981,2420,Y
1706909,3894,N
1660892,2918,Y
1679536,2911,N
1709226,1344,Y
1663009,9581,Y
1738085,4719,Y
1692864,2297,Y
1678001,6228,N
1682638,9929,N
1715405,7896,Y
1726368,9585,N
1732495,5353,N
1672843,4532,Y
1653117,9650,N
1681499,7285,N
1658312,8037,Y
1696587,1412,N
1702603,9800,N
1729176,7909,Y
1699182,7865,N
1670724,6639,N
1732713,7190,Y
1734639,4151,N
1691046,2564,N
1711452,2898,N
1677891,4796,N
1700317,9328,Y
1651798,4519,Y
1733427,6284,N
1660238,8408,N
1652240,6629,Y
1668106,3196,N
1716998,1790,Y
1658195,6097,N
1741836,2751,N
1748066,9240,N
1650212,9423,Y
1656228,1508,Y
1714644,7361,Y
1747733,8289,Y
1734903,1924,Y
1684239,2022,N
1661618,5611,Y
1686477,6007,N
1669595,1112,N
1711102,6597,N
1682765,7677,N
1692844,5506,Y
1712450,2026,N
1725012,8965,N
1722884,9218,N
1691198,2293,N
1743774,1587,N
1715364,4537,N
1677721,3209,N
1683237,8047,N
1691697,8590,Y
1692610,6710,N
1675745,9666,N
1715418,4258,N
1660350,9015,N
1704769,6791,N
1708565,7128,Y
1708387,5291,Y
1746218,3947,N
1652864,7082,Y
1667093,7764,Y
1723649,8337,Y
1654456,1540,Y
1734287,1790,Y
1686616,2564,N
1726539,9181,Y
1737637,2197,Y
1683740,4361,N
1658169,6411,N
1740847,9936,N
1650596,1122,Y
1655725,9886,Y
1682126,9986,Y
1736085,3944,Y
1740957,1511,N
1691856,3719,N
1681561,9650,Y
1687961,9273,N
1719491,8921,N
1661663,7373,N
1696280,9076,N
1747443,5149,N
1651436,2089,Y
1678240,8607,Y
1721970,2812,N
1740071,6008,N
1650241,4721,Y
1741983,2432,N
1676837,6890,N
1697146,7866,N
1716198,4667,N
1714178,6271,Y
1686575,4435,N
1735929,7886,Y
1694333,5276,N
1719959,9076,N
1667745,7285,N
1696033,9076,N
1659380,4340,Y
1723617,5755,N
1675471,4664,Y
1734383,2166,Y
1685323,4589,N
1702589,2442,N
1724301,3744,Y
1747331,8830,Y
1651887,6386,Y
1668142,2537,N
1693220,7704,N
1682332,4826,Y
1725350,5448,N
1703662,2633,N
1729857,5353,Y
1681456,1596,N
1716998,3290,Y
1710685,4664,Y
1670378,7466,Y
1724950,7480,N
1659807,3959,N
1658760,2898,Y
1745360,1518,N
1660494,5371,N
1724098,4234,Y
1675198,6889,N
1703171,6430,N
1695619,1310,Y
1674400,3498,Y
1702769,2860,N
1740239,2196,N
1716339,8806,N
1682305,7484,N
1736883,9263,N
1677389,6945,Y
1705683,8492,Y
1669452,3695,Y
1699506,8276,Y
1688873,6901,N
1700883,4045,Y
1697707,2192,N
1716086,1760,Y
1677067,2544,Y
1718062,1819,N
1684908,2628,N
1728743,6137,Y
1732202,3663,N
1672954,2172,Y
1730559,2628,N
1694059,9260,N
1717710,8070,N
1682786,3023,Y
1748535,2192,Y
1736552,2525,Y
1708011,2911,Y
1736277,6204,N
1714050,7204,Y
1684456,1272,N
1669111,4526,Y
1717603,1326,N
1711188,4175,N
1745497,5867,Y
1683906,4292,Y
1702448,6503,N
1739941,4380,N
1705084,7836,Y
1657178,3858,Y
1676389,8841,N
1676306,1183,N
1690454,3340,N
1680605,7357,Y
1654330,3604,N
1652974,9021,N
1659598,9263,N
1720518,7764,Y
1699934,8016,Y
1695084,5483,Y
1724668,8174,Y
1661264,5439,Y
1704697,9936,N
1670211,5501,N
1703676,5501,N
1662015,3645,N
1677696,1924,Y
1657159,2432,Y
1715937,6115,N
1668804,9134,Y
1652687,8867,N
1726889,8035,Y
1746400,5846,N
1703638,6367,Y
1726866,3723,N
1670413,6204,N
1688987,7303,Y
1683305,1719,Y
1710953,7589,N
1696315,1779,N
1672770,8289,N
1735070,6035,Y
1650669,6089,Y
1657858,9689,N
1748795,1183,N
1736120,9273,Y
1665019,9153,Y
1706423,1737,Y
1744672,6834,Y
1684239,8220,N
1749454,4273,N
1679881,7339,Y
1685790,8855,N
1706162,3921,Y
1672919,4499,Y
1671734,9689,N
1651281,7762,Y
1688079,3902,Y
1727622,3752,Y
1697707,6574,Y
1651476,5598,N
1677938,5872,Y
1710790,2870,N
1675603,5439,Y
1745426,7936,Y
1654338,8654,Y
1726329,1181,N
1708258,6791,Y
1662015,6639,Y
1693369,6348,N
1706193,5291,N
1734589,6071,N
1732192,1906,N
1684038,9986,Y
1708391,1079,N
1661240,1310,Y
1683589,5374,N
1747372,4973,Y
1707368,2826,Y
1710042,5873,Y
1718208,7836,Y
1665499,4106,Y
1704345,8047,N
1681800,7125,Y
1698259,1282,Y
1725629,4743,Y
1713051,2749,N
1676710,8667,N
1651713,4904,Y
1666647,2144,Y
1687818,3975,Y
1748559,9219,Y
1734130,5867,Y
1706441,3579,Y
1724416,7361,N
1708060,2875,N
1736410,2655,N
1731891,5933,Y
1721544,2144,N
1668995,6306,Y
1686474,4796,N
1690249,3275,N
1661138,7444,N
1723123,5755,N
1743977,7033,N
1747499,4943,Y
1690249,2833,Y
1708362,8779,Y
1723816,4386,Y
1729152,9252,Y
1688082,5375,Y
1661177,9076,N
1717993,7526,Y
1735842,2442,Y
1660538,7386,N
1697198,4826,N
1700436,2702,N
1654655,4906,Y
1685879,8727,N
1701765,3095,N
1687595,9913,N
1670229,1183,Y
1722334,3498,Y
1748846,1737,Y
1741666,4721,Y
1740769,9126,Y
1669010,8008,N
1696134,1282,Y
1707002,7405,Y
1655913,5755,N
1695313,8160,N
1658881,4731,N
1655808,2297,Y
1654653,9423,N
1656083,7936,Y
1719747,9651,N
1672397,1311,Y
1666949,6254,Y
1686595,7936,N
1675376,6271,N
1672453,5611,Y
1714905,3723,N
1729969,2576,N
1680487,6623,N
1733432,3054,Y
1721965,6088,N
1748664,6856,N
1748820,6637,Y
1738536,6693,Y
1710062,2751,Y
1665470,4386,N
1713658,7506,N
1733203,4160,Y
1650913,7117,Y
1692411,2144,N
1730664,9872,Y
1693985,6557,Y
1730039,5276,N
1659868,6557,Y
1741558,1952,Y
1701480,7065,N
1720301,7184,Y
1677103,6233,N
1745156,7551,N
1741439,3048,N
1661203,6230,N
1708446,4422,Y
1730122,3731,N
1690844,2811,N
1697673,7159,N
1731017,1178,N
1706145,1596,N
1715456,3290,Y
1748101,3121,N
1659657,9015,N
1663130,4934,Y
1669434,6411,Y
1732395,2252,Y
1670211,7836,N
1658884,4764,Y
1669291,4788,Y
1695674,9623,N
1707566,2482,N
1696131,2482,N
1717544,6597,Y
1699851,7190,N
1698232,6604,Y
1699758,2530,Y
1660697,8188,N
1694801,7373,Y
1710044,2898,N
1713197,3982,Y
1740866,3717,N
1729584,6049,Y
1656790,1310,N
1713922,6035,Y
1719879,9464,Y
1746400,2539,Y
1657097,8497,N
1662899,3965,N
1731491,4385,N
1659829,9207,Y
1718697,4826,Y
1676010,6306,N
1698590,7506,Y
1712260,5456,Y
1734713,8278,Y
1703085,4258,Y
1684018,7862,N
1720448,1587,Y
1698176,4519,Y
1700935,6382,Y
1696719,7862,Y
1668059,8675,N
1682083,3014,Y
1677761,6760,N
1673754,8965,N
1695247,1913,Y
1747022,1731,Y
1681499,5785,N
1705084,6637,Y
1700468,4680,N
1719948,1774,N
1659196,5353,Y
1709132,5745,N
1716577,8117,Y
1692883,5068,Y
1712259,6874,N
1741546,7526,Y
1692427,3318,Y
1664907,7571,Y
1665849,4639,N
1674460,6487,N
1652766,8624,N
1697580,8913,Y
1676386,9683,N
1725911,8160,N
1735619,7651,Y
1727264,9163,Y
1659392,5402,N
1724826,1818,N
1664382,7846,Y
1731281,3090,N
1681514,1518,N
1675764,6071,N
1733138,8501,Y
1715725,2699,N
1744659,3045,N
1700375,4419,Y
1676296,4904,N
1677035,7285,N
1721028,1878,N
1651552,6939,Y
1730304,1587,N
1657614,1624,Y
1677722,9170,N
1660804,4134,Y
1704580,4731,Y
1711099,9163,Y
1672293,7475,N
1731322,2902,Y
1710702,6433,Y
1657009,3512,Y
1665186,7472,N
1686448,5449,N
1701948,5633,Y
1690150,6204,Y
1722170,3718,N
1663802,4524,Y
1695382,5027,N
1714069,8590,N
1697905,4292,Y
1657511,2689,N
1707296,7280,Y
1734552,2911,N
1731503,4151,Y
1666165,7402,Y
1717413,3219,Y
1659304,2516,N
1746638,8553,Y
1714491,8676,N
1675438,6877,Y
1726822,8660,Y
1736879,2442,Y
1652491,8676,N
1738646,6312,Y
1672180,7475,N
1745801,4941,Y
1687738,2335,Y
1652491,5960,Y
1736911,8497,N
1735239,4743,N
1678417,6901,N
1656509,2702,N
1747990,9260,N
1685895,6745,N
1727872,2902,N
1713985,5223,Y
1746000,1624,N
1714769,1813,N
1714615,4133,Y
1652148,8035,N
1730285,2591,N
1730552,9683,Y
1708500,1412,N
1683230,8293,N
1665452,6434,N
1718666,8739,N
1745800,9166,Y
1728570,9594,N
1702769,8975,N
1704004,6271,N
1722340,2199,N
1664424,8900,Y
1731466,8008,N
1689502,6008,N
1650185,1790,N
1716861,3723,Y
1711564,7865,Y
1666780,4667,N
1739746,7489,N
1679093,2287,N
1737360,2797,Y
1719371,7357,N
1697306,9420,Y
1688429,3196,Y
1660048,5650,N
1736976,4739,Y
1684502,8364,Y
1715491,6433,Y
1732311,8387,N
1734782,3695,N
1712536,5852,Y
1748393,1375,Y
1676137,9132,Y
1678924,4158,Y
1700898,3703,Y
1728743,4765,Y
1745893,9936,Y
1667484,6097,Y
1701674,2337,N
1737574,1866,Y
1724206,3008,N
1678879,1322,Y
1730097,5857,N
1686874,9423,N
1692364,3121,Y
1747965,1318,N
1700968,9438,N
1700427,1068,Y
1702288,5499,N
1711554,1832,N
1710207,9379,N
1713178,2205,Y
1652869,1078,Y
1720338,4736,N
1738296,6782,N
1669595,2516,N
1691575,8117,N
1658934,7580,Y
1675861,4046,Y
1694333,3021,Y
1736287,9019,Y
1739455,6597,Y
1656819,9170,Y
1737020,5391,N
1687230,8654,Y
1676033,4291,Y
1727348,5702,N
1717889,2655,Y
1660078,9651,N
1728473,2751,Y
1673861,8620,N
1720298,2192,Y
1749783,3107,N
1665412,7198,N
1698600,5650,Y
1695427,2166,N
1676177,6391,N
1714255,5801,Y
1698502,8313,N
1734903,3219,N
1713298,8676,Y
1681253,6710,N
1722253,4361,Y
1708408,4386,Y
1670929,1685,N
1673991,9150,N
1720344,6392,N
1721122,2564,Y
1651887,7952,N
1710026,4175,N
1659975,8387,N
1713398,2192,Y
1718282,9126,Y
1711911,1112,N
1746484,3703,Y
1714997,1506,Y
1679269,7589,Y
1729542,8320,N
1700346,9996,N
1662289,2898,N
1675350,2205,N
1713947,6874,Y
1674553,5068,N
1677468,5873,Y
1675377,4419,N
1733666,5275,N
1673437,8076,N
1654757,4826,N
1741558,3208,N
1731706,6877,Y
1735187,4266,Y
1717808,9152,Y
1748781,7535,N
1731502,1832,N
1690250,2464,N
1734295,9485,Y
1706753,9594,N
1694010,3965,N
1730012,4433,Y
1736809,9886,N
1658005,2221,Y
1722493,2298,Y
1666417,3008,N
1747499,3281,N
1698560,4616,N
1735528,8798,Y
1702237,9134,Y
1691192,7886,Y
1653435,3198,N
1728037,4243,Y
1651072,2474,Y
1719857,3674,N
1733883,8437,N
1687456,1276,N
1651207,9254,Y
1745300,3525,Y
1696559,9152,N
1663727,3906,Y
1701966,6420,N
1732608,9420,N
1697707,8492,Y
1722433,3318,N
1727467,9502,Y
1690078,6233,Y
1687124,4133,N
1726479,7373,Y
1653663,8779,Y
1688737,9996,N
1678446,1716,Y
1680554,2564,N
1709456,8373,Y
1663449,6320,N
1739194,4825,N
1740946,5585,N
1687036,6330,Y
1747287,2902,N
1722750,7781,N
1653841,5609,Y
1724904,1753,Y
1738914,3922,N
1677838,7010,Y
1704994,4330,N
1730959,6781,N
1743627,9132,N
1660048,1575,Y
1684229,6939,N
1717391,4988,N
1689145,5665,N
1703620,1961,N
1727260,3884,Y
1726331,6077,N
1652646,1716,Y
1725409,2221,Y
1685412,5968,Y
1728071,2780,N
1742909,4045,N
1668644,4532,Y
1673693,5068,Y
1712540,7991,Y
1658805,1737,N
1689343,1587,N
1698648,2252,N
1692350,1694,Y
1687730,9145,N
1690275,2700,N
1652864,3342,N
1663379,6274,Y
1682617,5917,N
1658220,6029,N
1682126,3235,N
1679229,3197,N
1741156,8313,Y
1690670,7472,N
1685344,2544,N
1669024,3894,Y
1718643,9132,N
1731668,3139,Y
1726697,1294,Y
1678780,2083,N
1732180,8070,N
1703085,8867,Y
1677219,4943,N
1658865,6109,Y
1726666,4916,N
1664667,7651,Y
1671794,2902,Y
1706038,4159,Y
1711108,2172,Y
1732165,6116,Y
1748701,1760,Y
1679288,6420,N
1726924,8019,Y
1713964,7549,N
1737904,6072,N
1710469,6597,Y
1695262,3966,Y
1680785,8908,Y
1668874,8541,N
1664906,9479,N
1652377,9936,Y
1742596,8267,Y
1670835,8339,N
1739208,2020,N
1672338,4482,N
1723639,9779,N
1745029,7866,N
1689467,4941,N
1674868,4973,Y
1707680,1210,N
1650162,4193,N
1656559,3504,Y
1681762,3045,N
1701368,2310,Y
1729193,8133,N
1743577,6532,Y
1666478,1952,Y
1655883,4736,Y
1711392,9132,N
1749958,7010,Y
1697046,6097,N
1693973,9355,Y
1668453,7285,Y
1728317,5136,Y
1730393,8293,Y
1655016,9539,Y
1666096,5611,N
1675679,3095,Y
1706494,5311,Y
1743107,6844,Y
1697378,8497,Y
1690592,9934,Y
1680159,6977,N
1666538,2870,N
1692167,4468,Y
1716217,4776,Y
1745093,7601,Y
1721647,1753,Y
1721093,9889,N
1655662,8293,N
1726531,5472,N
1712695,9798,Y
1658717,7421,Y
1700199,8855,Y
1712420,1575,Y
1698322,2591,N
1691575,9936,Y
1682366,8437,N
1707970,7280,N
1650498,9959,Y
1693973,3588,N
1745033,7942,Y
1725117,7611,Y
1684918,3445,Y
1708479,9478,N
1661833,3644,Y
1716564,5439,N
1656258,1731,N
1718920,1588,N
1708550,6567,Y
1688216,3858,Y
1657265,6939,Y
1680880,3703,Y
1666088,4019,N
1650322,3107,Y
1684786,8381,N
1725938,2317,N
1706304,5001,Y
1746472,7397,Y
1710314,8617,N
1726346,9472,Y
1745987,9924,Y
1730496,3558,N
1687534,9748,Y
1668366,6597,N
1746259,9134,N
1650507,3542,N
1698952,1257,N
1724291,6536,Y
1710665,8076,N
1655772,3512,N
1650083,4988,N
1716569,7128,N
1716998,1753,Y
1745128,1952,Y
1677059,4292,N
1706781,1811,Y
1725679,6071,N
1682193,9651,N
1656164,2258,N
1654073,7836,N
1679097,1311,Y
1709204,1753,Y
1656088,9254,Y
1684636,5885,N
1651200,6077,Y
1712012,1739,Y
1679746,2083,N
1705846,1972,Y
1688362,9252,N
1692484,5784,N
1658025,9273,Y
1735009,4359,N
1746998,9679,N
1671902,9585,N
1652391,4788,N
1655707,8775,Y
1742411,7865,N
1696652,6382,Y
1670211,3087,Y
1660268,2844,N
1667484,1097,Y
1686314,7991,Y
1707240,2094,Y
1654812,1972,N
1714232,4715,N
1693152,3196,Y
1724579,7886,Y
1683942,2167,N
1663209,7013,N
1652116,8035,N
1662328,4826,Y
1692310,2108,Y
1672903,3281,N
1682837,2576,N
1696790,8422,N
1738197,8654,N
1678371,6356,Y
1673141,4499,Y
1716493,6071,Y
1667682,1545,N
1658755,2898,N
1708235,4628,N
1658926,3644,Y
1721957,4510,Y
1712567,6459,N
1663336,6687,Y
1729317,4589,Y
1713781,1913,N
1717903,1819,N
1650669,6791,N
1678371,2472,Y
1748394,6517,N
1670272,3695,Y
1656987,1006,Y
1659894,2310,Y
1671416,9423,N
1745593,5785,N
1702497,5371,Y
1705757,7444,N
1705757,8408,N
1717144,2152,N
1697934,5159,Y
1732106,2298,Y
1723123,6356,Y
1719923,6116,N
1725185,3906,N
1682377,4941,Y
1685486,7065,Y
1720922,4715,N
1698154,6536,N
1707378,1913,Y
1695048,6945,N
1673674,3281,N
1737083,1887,N
1693391,7489,Y
1720042,5745,N
1671560,2506,N
1692076,4266,N
1705496,4537,Y
1673900,4435,N
1654538,1282,Y
1733318,3290,Y
1689549,8263,N
1672708,2235,Y
1702818,4624,Y
1721147,3345,Y
1708721,9166,N
1656559,7357,Y
1696261,9987,Y
1726121,3963,Y
1655934,1006,Y
1679953,3525,Y
1680837,5846,N
1654738,8092,Y
1746741,5059,Y
1738347,6710,Y
1670682,7764,N
1661414,1065,N
1734831,3451,Y
1731643,8779,N
1703830,8481,Y
1692804,2700,Y
1660899,1924,Y
1717600,8320,N
1736899,7779,Y
1664166,3963,Y
1728960,4537,Y
1670284,5631,N
1684039,3579,Y
1735003,3197,N
1705981,4463,Y
1705122,6356,Y
1690697,5057,Y
1660059,2108,N
1747862,4273,N
1715214,1318,Y
1735366,7184,Y
1664548,9686,Y
1719119,7942,Y
1739060,3021,Y
1702818,6411,Y
1675122,4589,Y
1664876,2205,N
1716714,9539,Y
1677766,6312,Y
1700655,8841,N
1689714,4111,N
1655798,8869,Y
1724817,3661,Y
1669299,5001,N
1733668,3558,Y
1660072,4993,N
1720669,8133,N
1674741,2628,Y
1743551,8322,Y
1658884,6438,N
1652815,9260,Y
1719601,8476,N
1681353,2059,N
1679093,8133,Y
1681167,1596,N
1664696,6567,N
1717476,6663,N
1656211,2833,Y
1716210,7611,N
1744451,7991,N
1740658,7909,Y
1659804,5933,Y
1668953,4234,Y
1656864,4715,Y
1742519,7936,Y
1651501,4639,N
1711360,9886,Y
1743054,8968,Y
1708892,1381,N
1731792,5872,N
1732501,4535,N
1691885,6166,N
1668530,3340,Y
1656755,1518,Y
1661825,4624,Y
1737848,5852,Y
1727700,2022,N
1736898,3048,N
1669492,4025,Y
1696317,1545,Y
1690827,9959,Y
1652036,7303,Y
1730012,3196,N
1733724,7013,N
1704639,4535,Y
1668972,4330,N
1678304,3784,Y
1662415,6597,Y
1729969,4840,N
1672526,3481,Y
1691092,4631,Y
1713477,2427,Y
1725932,9929,N
1735009,7044,N
1717861,6097,Y
1679793,7462,Y
1727305,4731,Y
1672911,4796,N
1655883,2258,Y
1684542,3290,N
1701130,5148,N
1719492,5877,Y
1729744,6345,Y
1692577,8541,N
1663585,4624,Y
1683186,8885,N
1681457,7466,N
1708721,1640,Y
1747141,1296,Y
1739889,4258,Y
1652788,4784,N
1723735,4180,Y
1729567,3474,Y
1737841,1006,N
1743058,6089,N
1747287,4535,N
1690926,5852,N
1667024,2287,N
1655116,2479,Y
1722437,8427,N
1707641,5275,N
1691973,1545,Y
1676027,7000,Y
1712405,5391,Y
1725515,8869,Y
1695488,2811,N
1720835,6050,Y
1712733,4916,N
1652659,7777,Y
